t_s,TimeUS,mode,armed,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14
55.834,582199259,19,1,1500,1500,1731,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
55.874,582239279,19,1,1500,1500,1731,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
55.914,582279292,19,1,1500,1500,1732,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
55.954,582319508,19,1,1500,1500,1731,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
55.994,582359586,19,1,1500,1500,1731,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
56.034,582399261,19,1,1500,1500,1731,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
56.074,582439263,19,1,1500,1500,1732,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
56.114,582479242,19,1,1500,1500,1732,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
56.154,582519144,19,1,1500,1500,1732,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
56.194,582559336,19,1,1500,1500,1732,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
56.234,582599514,19,1,1500,1500,1732,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
56.274,582639453,19,1,1500,1500,1732,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
56.314,582679463,19,1,1500,1500,1732,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
56.354,582719155,19,1,1500,1500,1731,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
56.394,582759510,19,1,1500,1500,1731,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
56.435,582800374,19,1,1500,1500,1731,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
56.474,582839410,19,1,1500,1500,1731,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
56.514,582879599,19,1,1500,1500,1732,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
56.555,582920342,19,1,1500,1500,1732,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
56.594,582959439,19,1,1500,1500,1731,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
56.634,582999251,19,1,1500,1500,1731,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
56.674,583039654,19,1,1500,1500,1731,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
56.714,583079204,19,1,1500,1500,1731,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
56.755,583120294,19,1,1500,1500,1731,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
56.794,583159536,19,1,1500,1500,1731,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
56.834,583199738,19,1,1500,1500,1731,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
56.874,583239441,19,1,1500,1500,1731,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
56.914,583279371,19,1,1500,1500,1731,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
56.955,583320309,19,1,1500,1500,1731,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
56.994,583359508,19,1,1500,1500,1731,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
57.034,583399380,19,1,1500,1500,1731,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
57.074,583439414,19,1,1500,1500,1731,1499,2000,2000,1500,1500,999,999,2000,2000,880,880
57.114,583479118,19,1,1500,1500,1731,1454,2000,2000,1500,1500,999,999,2000,2000,880,880
57.154,583519405,19,1,1500,1500,1731,1411,2000,2000,1500,1500,999,999,2000,2000,880,880
57.194,583559280,19,1,1500,1500,1731,1411,2000,2000,1500,1500,999,999,2000,2000,880,880
57.235,583600327,19,1,1500,1500,1731,1396,2000,2000,1500,1500,999,999,2000,2000,880,880
57.274,583639171,19,1,1500,1500,1730,1373,2000,2000,1500,1500,999,999,2000,2000,880,880
57.314,583679147,19,1,1500,1500,1728,1371,2000,2000,1500,1500,999,999,2000,2000,880,880
57.354,583719426,19,1,1500,1500,1728,1365,2000,2000,1500,1500,999,999,2000,2000,880,880
57.394,583759470,19,1,1500,1500,1728,1373,2000,2000,1500,1500,999,999,2000,2000,880,880
57.435,583800272,19,1,1500,1500,1728,1375,2000,2000,1500,1500,999,999,2000,2000,880,880
57.474,583839381,19,1,1500,1500,1727,1366,2000,2000,1500,1500,999,999,2000,2000,880,880
57.514,583879408,19,1,1500,1500,1727,1375,2000,2000,1500,1500,999,999,2000,2000,880,880
57.554,583919448,19,1,1500,1500,1727,1375,2000,2000,1500,1500,999,999,2000,2000,880,880
57.594,583959524,19,1,1500,1500,1727,1366,2000,2000,1500,1500,999,999,2000,2000,880,880
57.634,583999057,19,1,1500,1500,1727,1366,2000,2000,1500,1500,999,999,2000,2000,880,880
57.674,584039687,19,1,1500,1500,1727,1366,2000,2000,1500,1500,999,999,2000,2000,880,880
57.714,584079103,19,1,1500,1500,1728,1356,2000,2000,1500,1500,999,999,2000,2000,880,880
57.754,584119045,19,1,1500,1500,1728,1326,2000,2000,1500,1500,999,999,2000,2000,880,880
57.794,584159412,19,1,1500,1500,1728,1326,2000,2000,1500,1500,999,999,2000,2000,880,880
57.834,584199069,19,1,1500,1500,1727,1326,2000,2000,1500,1500,999,999,2000,2000,880,880
57.874,584239281,19,1,1500,1500,1727,1335,2000,2000,1500,1500,999,999,2000,2000,880,880
57.914,584279078,19,1,1500,1500,1727,1343,2000,2000,1500,1500,999,999,2000,2000,880,880
57.954,584319082,19,1,1500,1500,1727,1343,2000,2000,1500,1500,999,999,2000,2000,880,880
57.994,584359364,19,1,1500,1500,1727,1351,2000,2000,1500,1500,999,999,2000,2000,880,880
58.034,584399342,19,1,1500,1500,1727,1351,2000,2000,1500,1500,999,999,2000,2000,880,880
58.074,584439423,19,1,1500,1500,1727,1335,2000,2000,1500,1500,999,999,2000,2000,880,880
58.114,584479000,19,1,1500,1500,1728,1336,2000,2000,1500,1500,999,999,2000,2000,880,880
58.154,584519040,19,1,1500,1500,1727,1361,2000,2000,1500,1500,999,999,2000,2000,880,880
58.194,584559227,19,1,1500,1500,1727,1376,2000,2000,1500,1500,999,999,2000,2000,880,880
58.235,584600249,19,1,1500,1500,1727,1376,2000,2000,1500,1500,999,999,2000,2000,880,880
58.274,584639080,19,1,1500,1500,1727,1361,2000,2000,1500,1500,999,999,2000,2000,880,880
58.314,584679073,19,1,1500,1500,1727,1361,2000,2000,1500,1500,999,999,2000,2000,880,880
58.354,584719059,19,1,1500,1500,1727,1363,2000,2000,1500,1500,999,999,2000,2000,880,880
58.394,584759122,19,1,1500,1500,1728,1365,2000,2000,1500,1500,999,999,2000,2000,880,880
58.435,584800336,19,1,1500,1500,1727,1366,2000,2000,1500,1500,999,999,2000,2000,880,880
58.474,584839234,19,1,1500,1500,1727,1373,2000,2000,1500,1500,999,999,2000,2000,880,880
58.514,584879265,19,1,1500,1500,1727,1383,2000,2000,1500,1500,999,999,2000,2000,880,880
58.554,584918961,19,1,1500,1500,1727,1383,2000,2000,1500,1500,999,999,2000,2000,880,880
58.594,584959267,19,1,1500,1500,1728,1383,2000,2000,1500,1500,999,999,2000,2000,880,880
58.634,584999044,19,1,1500,1500,1727,1398,2000,2000,1500,1500,999,999,2000,2000,880,880
58.674,585039462,19,1,1500,1500,1727,1400,2000,2000,1500,1500,999,999,2000,2000,880,880
58.714,585079236,19,1,1500,1500,1727,1451,2000,2000,1500,1500,999,999,2000,2000,880,880
58.754,585119313,19,1,1500,1500,1727,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
58.794,585159400,19,1,1500,1500,1728,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
58.834,585198994,19,1,1500,1500,1728,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
58.874,585238998,19,1,1500,1500,1728,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
58.914,585278985,19,1,1500,1500,1728,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
58.954,585318989,19,1,1500,1500,1728,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
58.994,585359072,19,1,1500,1500,1728,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
59.034,585398996,19,1,1500,1500,1728,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
59.074,585438916,19,1,1500,1500,1728,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
59.114,585479347,19,1,1500,1545,1728,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
59.155,585520337,19,1,1500,1605,1728,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
59.194,585559321,19,1,1505,1672,1728,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
59.234,585598967,19,1,1538,1723,1728,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
59.274,585638977,19,1,1538,1745,1728,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
59.314,585678960,19,1,1522,1778,1728,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
59.354,585719190,19,1,1513,1814,1728,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
59.394,585759011,19,1,1510,1836,1728,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
59.434,585798843,19,1,1510,1888,1728,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
59.474,585839122,19,1,1504,1925,1729,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
59.514,585879182,19,1,1504,1927,1729,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
59.554,585919258,19,1,1502,1901,1729,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
59.594,585959293,19,1,1500,1844,1729,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
59.634,585998849,19,1,1500,1845,1728,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
59.674,586039448,19,1,1500,1861,1728,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
59.714,586078901,19,1,1500,1869,1728,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
59.754,586118901,19,1,1500,1876,1728,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
59.794,586158996,19,1,1500,1867,1728,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
59.834,586198877,19,1,1500,1834,1728,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
59.874,586238868,19,1,1500,1834,1728,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
59.914,586278865,19,1,1500,1849,1728,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
59.954,586318835,19,1,1500,1849,1728,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
59.994,586358970,19,1,1500,1834,1728,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
60.033,586398760,19,1,1500,1826,1728,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
60.074,586439066,19,1,1500,1813,1728,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
60.114,586478788,19,1,1500,1782,1728,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
60.154,586518881,19,1,1500,1751,1728,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
60.194,586559259,19,1,1500,1728,1729,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
60.234,586598850,19,1,1500,1697,1729,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
60.274,586638843,19,1,1500,1662,1743,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
60.314,586678863,19,1,1500,1654,1744,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
60.354,586718796,19,1,1500,1637,1745,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
60.394,586758938,19,1,1500,1589,1761,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
60.434,586798829,19,1,1500,1561,1761,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
60.474,586839039,19,1,1500,1558,1762,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
60.514,586878821,19,1,1500,1543,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
60.554,586918798,19,1,1500,1541,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
60.594,586958959,19,1,1500,1541,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
60.634,586998795,19,1,1500,1532,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
60.674,587039310,19,1,1500,1531,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
60.714,587079276,19,1,1500,1530,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
60.754,587119046,19,1,1500,1523,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
60.794,587158894,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
60.833,587198784,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
60.874,587238960,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
60.914,587279022,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
60.954,587319350,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
60.994,587359284,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
61.033,587398706,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
61.073,587438750,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
61.113,587478781,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
61.153,587518749,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
61.194,587559072,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
61.234,587599029,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
61.273,587638757,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
61.313,587678752,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
61.353,587718734,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
61.394,587759070,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
61.435,587799825,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
61.473,587838740,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
61.513,587878729,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
61.553,587918728,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
61.594,587959049,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
61.634,587998915,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
61.674,588039223,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
61.714,588078969,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
61.753,588118712,19,1,1500,1500,1768,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
61.794,588158832,19,1,1500,1500,1768,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
61.833,588198717,19,1,1500,1500,1768,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
61.874,588238890,19,1,1500,1500,1768,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
61.914,588278869,19,1,1500,1500,1768,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
61.954,588318988,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
61.993,588358730,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
62.034,588398842,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
62.074,588438861,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
62.113,588478583,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
62.153,588518660,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
62.194,588558859,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
62.233,588598642,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
62.273,588638651,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
62.314,588678860,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
62.353,588718632,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
62.394,588758956,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
62.434,588798940,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
62.474,588838877,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
62.513,588878539,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
62.554,588918927,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
62.594,588959004,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
62.633,588998603,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
62.674,589039156,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
62.714,589078817,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
62.754,589118964,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
62.794,589158999,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
62.834,589198882,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
62.873,589238762,19,1,1500,1500,1768,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
62.913,589278785,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
62.953,589318573,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
62.993,589358702,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
63.034,589399182,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
63.073,589438731,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
63.113,589478754,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
63.154,589518811,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
63.194,589559241,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
63.234,589598839,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
63.274,589638835,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
63.313,589678483,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
63.353,589718523,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
63.394,589758860,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
63.433,589798528,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
63.473,589838505,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
63.513,589878681,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
63.553,589918773,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
63.593,589958638,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
63.634,589998789,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
63.674,590039137,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
63.713,590078507,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
63.753,590118506,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
63.793,590158630,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
63.834,590198812,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
63.873,590238672,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
63.913,590278458,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
63.953,590318514,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
63.993,590358604,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
64.033,590398463,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
64.073,590438649,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
64.113,590478655,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
64.154,590519575,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
64.193,590558561,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
64.233,590598474,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
64.273,590638441,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
64.313,590678666,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
64.354,590719549,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
64.394,590758796,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
64.433,590798665,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
64.473,590838415,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
64.513,590878702,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
64.553,590918326,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
64.593,590958753,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
64.634,590999581,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
64.674,591038867,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
64.713,591078397,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
64.753,591118707,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
64.793,591158498,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
64.833,591198381,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
64.873,591238390,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
64.913,591278555,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
64.953,591318630,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
64.993,591358450,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
65.033,591398370,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
65.073,591438600,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
65.113,591478638,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
65.153,591518274,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
65.193,591558474,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
65.233,591598361,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
65.273,591638312,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
65.313,591678352,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
65.353,591718342,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
65.393,591758484,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
65.433,591798720,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
65.473,591838510,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
65.513,591878616,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
65.553,591918589,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
65.593,591958513,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
65.633,591998271,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
65.673,592038767,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
65.713,592078291,19,1,1500,1500,1768,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
65.753,592118298,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
65.793,592158419,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
65.833,592198595,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
65.873,592238550,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
65.913,592278271,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
65.954,592319359,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
65.993,592358663,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
66.033,592398472,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
66.073,592438241,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
66.113,592478228,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
66.153,592518268,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
66.193,592558384,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
66.233,592598482,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
66.273,592638447,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
66.313,592678215,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
66.353,592718231,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
66.393,592758768,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
66.434,592799367,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
66.473,592838629,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
66.513,592878544,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
66.553,592918237,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
66.593,592958355,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
66.633,592998228,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
66.674,593039131,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
66.713,593078374,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
66.753,593118538,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
66.793,593158569,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
66.833,593198224,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
66.873,593238157,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
66.913,593278360,19,1,1500,1500,1769,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
